status,n,coef,se_hc3,p,ci_low,ci_high,ci_excludes_zero,full_r2,reduced_r2,delta_r2,full_aic,reduced_aic,delta_aic_full_minus_reduced,nested_f_p,focal_vif,mechanism_id,feature,feature_family,mechanism_type,moderator,controls_used,controls_omitted,bh_q,by_q,holm_p,primary_pass
FIT_OK,191,0.08908936297980116,0.08311793320929155,0.2852255999960912,-0.07492150477877493,0.2531002307383773,False,0.41255765301675473,0.4066176595347477,0.005939993482007022,462.4268801046203,462.34850037050205,0.0783797341182435,0.1789970154834167,1.3361823746421164,interaction_with_mean_vpd__soil_sand,soil_sand,soil_texture,interaction,mean_vpd,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.5913179388288721,1.0,1.0,False
FIT_OK,191,0.08908936297980116,0.08311793320929155,0.2852255999960912,-0.07492150477877493,0.2531002307383773,False,0.41255765301675473,0.4066176595347477,0.005939993482007022,462.4268801046203,462.34850037050205,0.0783797341182435,0.1789970154834167,1.3361823746421164,interaction_with_mean_vpd__soil_sand_mean,soil_sand_mean,soil_texture,interaction,mean_vpd,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.5913179388288721,1.0,1.0,False
FIT_OK,191,0.08899822684354,0.08313431224650918,0.28581173803191245,-0.07504496053612617,0.25304141422320614,False,0.41255203972189725,0.4066220704131991,0.0059299693086981575,462.4287051929901,462.3470805761165,0.08162461687356881,0.17936442865586774,1.3357041105889156,interaction_with_mean_vpd__soil_texture_pc1,soil_texture_pc1,soil_texture,interaction,mean_vpd,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.5913179388288721,1.0,1.0,False
FIT_OK,191,-0.0889879539005619,0.08315026679847493,0.28595934344336704,-0.2530626232939352,0.07508671549281139,False,0.41248351522208104,0.4065563907903268,0.005927124431754249,462.45098361943064,462.36822075190764,0.08276286752300166,0.17949351751192194,1.3360367292077826,interaction_with_mean_vpd__soil_texture_fine_index,soil_texture_fine_index,soil_texture,interaction,mean_vpd,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.5913179388288721,1.0,1.0,False
FIT_OK,191,-0.07956591015456646,0.0746890668148436,0.28816921075263846,-0.22694467894006592,0.067812858630933,False,0.41659371540047585,0.4118793673576908,0.004714348042785033,461.1100728796351,460.6472895212202,0.4627833584148675,0.22938512277394627,1.3428652278681776,interaction_with_aridity__p10_soil_moisture,p10_soil_moisture,baseline_soil_moisture,interaction,aridity,mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,aridity:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.5943941364647154,1.0,1.0,False
FIT_OK,191,0.07686735773934775,0.0724109179412367,0.2898650679887757,-0.06601609746920489,0.2197508129479004,False,0.4227087622420781,0.4190646271609376,0.003644135081140476,459.0975162391026,458.29940901356537,0.798107225537251,0.2878748586706911,1.6213972737749485,interaction_with_mean_annual_precipitation__sd_soil_moisture,sd_soil_moisture,baseline_soil_moisture,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.5962278965512442,1.0,1.0,False
FIT_OK,191,-0.06146358608469158,0.05797755535585798,0.2905071525116026,-0.17586668535920733,0.05293951318982416,False,0.3975065235451283,0.3948137784558122,0.002692745089316051,467.25893742706796,466.11067843955266,1.1482589875153053,0.3709552419668462,1.4029446862161141,hinge_high_q90__soil_texture_coarse_index,soil_texture_coarse_index,soil_texture,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.5962278965512442,1.0,1.0,False
FIT_OK,191,-0.12074734393108377,0.11419362471766907,0.29175005540144544,-0.3460777240222531,0.10458303616008555,False,0.4317229366024269,0.423976593999704,0.007746342602722889,456.09159710406834,456.6775857985046,-0.5859886944362529,0.11900975075980652,1.8821683746967854,hinge_low_q10__median_vpd_sm_interaction_all,median_vpd_sm_interaction_all,baseline_vpd,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.5970998376192352,1.0,1.0,False
FIT_OK,191,-0.14646321943827564,0.1386938263033938,0.29238303105777863,-0.4201485005230281,0.12722206164647684,False,0.41898008055825287,0.40768823124148357,0.011291849316769298,462.327204232966,464.0035897397373,-1.6763855067713394,0.0637971677893118,1.8997308630719505,interaction_with_aridity__p90_lai,p90_lai,canopy_structure,interaction,aridity,mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,aridity:omitted_same_family_as_focal_or_moderator,0.5970998376192352,1.0,1.0,False
FIT_OK,191,0.15145228640495184,0.1442080677933626,0.29501829854133893,-0.13310351790050223,0.4360080907104059,False,0.41248602047285043,0.4072029886787273,0.00528303179412315,462.45016916753093,462.15999957522854,0.2901695923023908,0.20492923120247516,4.341786298315331,interaction_with_mean_vpd__median_precipitation,median_precipitation,precipitation,interaction,mean_vpd,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.6009902467809949,1.0,1.0,False
FIT_OK,191,-0.10356308663872357,0.09877773421455398,0.29583903940081435,-0.2984743564240503,0.09134818314660312,False,0.4298501277791007,0.423976593999704,0.0058735337793967,456.72002005639246,456.6775857985046,0.04243425788786226,0.17498454809881064,1.8260409009244258,interaction_with_aridity__median_vpd_sm_interaction_all,median_vpd_sm_interaction_all,baseline_vpd,interaction,aridity,mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,aridity:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.6011741467330128,1.0,1.0,False
FIT_OK,191,-0.07694164207909275,0.07363569108117993,0.29747221472503316,-0.2222418573986515,0.06835857324046597,False,0.4117999212793808,0.40750700654825256,0.00429291473112825,462.6730889496137,462.06201947901775,0.6110694705959645,0.2532453662173056,1.379020236041679,hinge_high_q90__p10_temperature,p10_temperature,temperature,hinge_high,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.6030040214746362,1.0,1.0,False
FIT_OK,191,0.1466861078790632,0.1413500323644315,0.30077813221822947,-0.13223013282459353,0.42560234858271995,False,0.4109171749776288,0.4052726260670827,0.00564454891054611,462.9595189567029,462.78095454364666,0.17856441305622184,0.19075479090687533,3.811963468773615,interaction_with_mean_vpd__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,interaction,mean_vpd,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6082073779253141,1.0,1.0,False
FIT_OK,191,0.07565679439839135,0.07317425524588013,0.30255002659622904,-0.06872750264476885,0.22004109144155154,False,0.37374207788946423,0.3688164946080702,0.00492558328139403,472.64786115618824,472.1442190747936,0.5036420813946165,0.23437606936110658,1.1620858305781558,high_tail_q90__n_vpd,n_vpd,baseline_vpd,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.6102908624722954,1.0,1.0,False
FIT_OK,191,0.1207785702083845,0.11710872301643503,0.30376652432732326,-0.11030397169819323,0.35186111211496224,False,0.42712404478568267,0.4211892525817196,0.005934792203963091,457.6310805529729,457.59959393807856,0.0314866148943338,0.17378316981055342,2.4579568281835393,hinge_high_q75__median_vpd_sm_interaction,median_vpd_sm_interaction,baseline_vpd,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.6112465758469121,1.0,1.0,False
FIT_OK,191,0.09971822757379077,0.09720906302053951,0.30635675764448456,-0.09209769186024215,0.2915341470078237,False,0.4141250460202286,0.4066220704131991,0.007502975607029505,461.9165795380168,462.3470805761165,-0.4305010380997487,0.13069940597100432,1.3253041768044977,low_tail_q10__p90_lai,p90_lai,canopy_structure,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.61160662107756,1.0,1.0,False
FIT_OK,191,0.05672762292327106,0.05543118522772213,0.3074977214712331,-0.05265090032745835,0.1661061461740005,False,0.41411906173085145,0.4118793673576908,0.002239694373160628,461.9185304550612,460.6472895212202,1.2712409338409998,0.40790993560881744,1.4368135407616223,hinge_high_q90__p10_soil_moisture,p10_soil_moisture,baseline_soil_moisture,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.61160662107756,1.0,1.0,False
FIT_OK,191,0.07877692144416018,0.07701711748767029,0.30774412568155185,-0.07318994629343578,0.23074378918175614,False,0.40922140050404,0.4066220697437839,0.002599330760256091,461.50855487015923,460.3470807915918,1.1614740785674371,0.3733655155351792,2.3874619756384967,low_tail_q25__mat,mat,temperature,low_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.61160662107756,1.0,1.0,False
FIT_OK,191,0.07877692144416018,0.07701711748767029,0.30774412568155185,-0.07318994629343578,0.23074378918175614,False,0.40922140050404,0.4066220697437839,0.002599330760256091,461.50855487015923,460.3470807915918,1.1614740785674371,0.3733655155351792,2.3874619756384967,low_tail_q25__mean_annual_temperature,mean_annual_temperature,temperature,low_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.61160662107756,1.0,1.0,False
FIT_OK,191,0.07877692144416018,0.07701711748767029,0.30774412568155185,-0.07318994629343578,0.23074378918175614,False,0.40922140050404,0.4066220697437839,0.002599330760256091,461.50855487015923,460.3470807915918,1.1614740785674371,0.3733655155351792,2.3874619756384967,low_tail_q25__mean_temperature,mean_temperature,temperature,low_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.61160662107756,1.0,1.0,False
FIT_OK,191,0.13036369362863895,0.12762604031034422,0.30840431074992397,-0.1214625265726055,0.38218991382988343,False,0.406181405028643,0.4020797706848831,0.004101634343759875,462.48887191491275,461.80361510697077,0.6852568079419825,0.2649948868559543,4.143395337606574,linear__mean_precipitation,mean_precipitation,precipitation,linear,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.61160662107756,1.0,1.0,False
FIT_OK,191,0.09102246772922837,0.09025096673074916,0.3145450949107343,-0.08706352163589046,0.26910845709434716,False,0.4102781026350436,0.4066220704131991,0.0036560322218445185,463.16661488544185,462.3470805761165,0.81953430932532,0.2922131895990476,2.2661423994066836,high_tail_q90__growing_season_mean_lai,growing_season_mean_lai,canopy_structure,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.6202338691163476,1.0,1.0,False
FIT_OK,191,0.09102246772922837,0.09025096673074916,0.3145450949107343,-0.08706352163589046,0.26910845709434716,False,0.4102781026350436,0.4066220704131991,0.0036560322218445185,463.16661488544185,462.3470805761165,0.81953430932532,0.2922131895990476,2.2661423994066836,high_tail_q90__lai,lai,canopy_structure,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.6202338691163476,1.0,1.0,False
FIT_OK,191,0.12690591534961876,0.12595298692259993,0.3150155009606723,-0.1216284007039827,0.37544023140322025,False,0.40877599878224335,0.4067012207384134,0.002074778043829939,463.65249995596247,462.3216015016127,1.3308984543497786,0.4277891089329324,7.76232975793128,interaction_with_mean_vpd__median_temperature,median_temperature,temperature,interaction,mean_vpd,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.6202338691163476,1.0,1.0,False
FIT_OK,191,0.07839093964444326,0.07817588794929657,0.31731974961445714,-0.07586236418975663,0.23264424347864315,False,0.4091651696045049,0.4066220697437839,0.0025430998607209876,461.52673357657477,460.3470807915918,1.1796527849829772,0.3785967810208162,2.4163972139876333,low_tail_q25__median_temperature,median_temperature,temperature,low_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.623279603657991,1.0,1.0,False
FIT_OK,191,-0.05204021082691027,0.052090559079413665,0.3191196047410953,-0.15482690759343867,0.05074648593961812,False,0.4090948506060962,0.4066176595347478,0.0024771910713483614,463.54946434466524,462.34850037050205,1.2009639741631872,0.3861818933794364,1.0932477410534465,interaction_with_mean_soil_moisture__soil_sand,soil_sand,soil_texture,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.05204021082691027,0.052090559079413665,0.3191196047410953,-0.15482690759343867,0.05074648593961812,False,0.4090948506060962,0.4066176595347478,0.0024771910713483614,463.54946434466524,462.34850037050205,1.2009639741631872,0.3861818933794364,1.0932477410534465,interaction_with_mean_soil_moisture__soil_sand_mean,soil_sand_mean,soil_texture,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.051910019762765464,0.05207297966823863,0.3201655586028839,-0.15466202829331183,0.0508419887677809,False,0.4090870790400003,0.4066220704131991,0.002465008626801213,463.55197635418955,462.3470805761165,1.2048957780730234,0.3873530365737846,1.0931605360211758,interaction_with_mean_soil_moisture__soil_texture_pc1,soil_texture_pc1,soil_texture,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,0.05185058660216871,0.052075444609272985,0.3207412529713492,-0.05090628582600369,0.15460745903034112,False,0.40901541226062854,0.4065563907903268,0.0024590214703017477,463.5751397076546,462.36822075190764,1.2069189557469713,0.3879576420444493,1.0933142973571213,interaction_with_mean_soil_moisture__soil_texture_fine_index,soil_texture_fine_index,soil_texture,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,139,-0.07896216731607858,0.07965235958769261,0.3234070560527036,-0.23657981245338086,0.0786554778212237,False,0.3672998656597547,0.3624375001399045,0.004862365519850198,354.8364542512856,353.9005997124208,0.9358545388648167,0.32506481734319015,1.2823025833410464,interaction_with_mean_soil_moisture__c4_fraction,c4_fraction,c4_photosynthetic_pathway,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,139,-0.07896216731607833,0.07965235958769255,0.3234070560527047,-0.2365798124533805,0.07865547782122384,False,0.3672998656597547,0.3624375001399045,0.004862365519850198,354.8364542512856,353.9005997124208,0.9358545388648167,0.32506481734319015,1.2823025833410466,interaction_with_mean_soil_moisture__c4_fraction_raw,c4_fraction_raw,c4_photosynthetic_pathway,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.1156867888915014,0.11684529310969832,0.32346155428117257,-0.3462495227863874,0.11487594500338459,False,0.4121033850701833,0.4072029886787274,0.004900396391455897,462.57452292924734,462.15999957522854,0.41452335401879736,0.2222126334782481,2.731091947451789,hinge_low_q10__median_precipitation,median_precipitation,precipitation,hinge_low,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.10458302144957045,0.10638209969321342,0.32688341581031105,-0.3144994595872892,0.10533341668814829,False,0.4272604255320649,0.4211892525817196,0.006071172950345316,457.58560504743525,457.59959393807856,-0.01398889064330433,0.16889322787383992,1.8015642883141412,interaction_with_aridity__median_vpd_sm_interaction,median_vpd_sm_interaction,baseline_vpd,interaction,aridity,mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,aridity:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,0.06692260470372408,0.06815101930437967,0.32743013609853355,-0.06755508721142178,0.20140029661886993,False,0.4082244747890047,0.4066220704131991,0.0016024043758056106,463.83059147330835,462.3470805761165,1.4835108971918203,0.4859892609433606,2.794946823631563,low_tail_q10__p10_lai,p10_lai,canopy_structure,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.6237137908386274,1.0,1.0,False
FIT_OK,191,0.06692260470372408,0.06815101930437967,0.32743013609853355,-0.06755508721142178,0.20140029661886993,False,0.4082244747890047,0.4066220704131991,0.0016024043758056106,463.83059147330835,462.3470805761165,1.4835108971918203,0.4859892609433606,2.794946823631563,low_tail_q25__p10_lai,p10_lai,canopy_structure,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.08903073822749316,0.09148711758104491,0.33178442362080035,-0.2695559385523817,0.09149446209739534,False,0.42482134001375316,0.4211892525817196,0.0036320874320335816,458.3972761597195,457.59959393807856,0.7976822216409687,0.2877896408135319,2.1823462396372317,hinge_low_q25__median_vpd_sm_interaction,median_vpd_sm_interaction,baseline_vpd,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.10574956366786147,0.10924900781195684,0.3343590537026621,-0.3213230732723988,0.10982394593667584,False,0.3799336025508473,0.3749370723266009,0.004996530224246398,472.7501353069216,472.2830562271908,0.46707907973080864,0.2300369497698788,2.238147216977886,hinge_high_q90__soil_clay,soil_clay,soil_texture,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.10574956366786147,0.10924900781195684,0.3343590537026621,-0.3213230732723988,0.10982394593667584,False,0.3799336025508473,0.3749370723266009,0.004996530224246398,472.7501353069216,472.2830562271908,0.46707907973080864,0.2300369497698788,2.238147216977886,hinge_high_q90__soil_clay_mean,soil_clay_mean,soil_texture,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.06927040586921974,0.07171553138269239,0.33538040338175457,-0.21077641164916544,0.07223559991072594,False,0.4052270600082353,0.4020797706848831,0.003147289323352176,462.7955877760085,461.80361510697077,0.9919726690377502,0.3290540479574299,1.5246101124809965,low_tail_q25__mean_precipitation,mean_precipitation,precipitation,low_tail,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.0878573921570178,0.091026779664192,0.33574869548090647,-0.26747423951534355,0.09175945520130799,False,0.3989430758382748,0.3948137784558122,0.004129297382462593,466.80298374510903,466.11067843955266,0.6923053055563742,0.267608245859774,1.8693062382513153,hinge_low_q10__soil_texture_coarse_index,soil_texture_coarse_index,soil_texture,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,191,0.14231029650295549,0.14768937484338412,0.33655004233042407,-0.14911493017817737,0.43373552318408837,False,0.41531980934819734,0.41001187461900135,0.0053079347291959955,461.5266792826823,461.25282175144594,0.2738575312363878,0.20278222267935408,3.8154614787108523,interaction_with_mean_vpd__n_precipitation,n_precipitation,precipitation,interaction,mean_vpd,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,114,-0.07519994460768162,0.07796606447024322,0.3370657396048276,-0.22984526381321682,0.07944537459785359,False,0.24029429770737964,0.23622601478456817,0.0040682829228114725,316.18803195519854,314.79688202313116,1.3911499320673784,0.4615645630736644,1.3900291047335565,hinge_low_q25__p50,p50,hydraulic_trait,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.6237137908386274,1.0,1.0,False
FIT_OK,114,-0.07519994460768162,0.07796606447024322,0.3370657396048276,-0.22984526381321682,0.07944537459785359,False,0.24029429770737964,0.23622601478456817,0.0040682829228114725,316.18803195519854,314.79688202313116,1.3911499320673784,0.4615645630736644,1.3900291047335565,hinge_low_q25__psi50,psi50,hydraulic_trait,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.6237137908386274,1.0,1.0,False
FIT_OK,114,-0.07519994460768162,0.07796606447024322,0.3370657396048276,-0.22984526381321682,0.07944537459785359,False,0.24029429770737964,0.23622601478456817,0.0040682829228114725,316.18803195519854,314.79688202313116,1.3911499320673784,0.4615645630736644,1.3900291047335565,hinge_low_q25__trait_psi50,trait_psi50,hydraulic_trait,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.6237137908386274,1.0,1.0,False
FIT_OK,114,-0.07519994460768162,0.07796606447024322,0.3370657396048276,-0.22984526381321682,0.07944537459785359,False,0.24029429770737964,0.23622601478456817,0.0040682829228114725,316.18803195519854,314.79688202313116,1.3911499320673784,0.4615645630736644,1.3900291047335565,hinge_low_q25__xylem_vulnerability_p50,xylem_vulnerability_p50,hydraulic_trait,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.6237137908386274,1.0,1.0,False
FIT_OK,191,-0.06173506373816144,0.0641834069214762,0.3374061781688366,-0.18837900509503913,0.06490887761871626,False,0.39780394545375153,0.3955408731257962,0.0022630723279553067,465.1646266785483,463.8810655222234,1.283561156324879,0.41060210369711053,1.6840902730662244,linear__p90_soil_moisture,p90_soil_moisture,baseline_soil_moisture,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,114,-0.06329053188516502,0.0659333423646979,0.3393669633476793,-0.19406900384674636,0.0674879400764163,False,0.23947586695870426,0.23622601478456828,0.003249852174135981,316.31077801924005,314.79688202313116,1.5138959961088858,0.5106137580977818,1.2325765024595166,interaction_with_mean_soil_moisture__p50,p50,hydraulic_trait,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,114,-0.06329053188516502,0.0659333423646979,0.3393669633476793,-0.19406900384674636,0.0674879400764163,False,0.23947586695870426,0.23622601478456828,0.003249852174135981,316.31077801924005,314.79688202313116,1.5138959961088858,0.5106137580977818,1.2325765024595166,interaction_with_mean_soil_moisture__psi50,psi50,hydraulic_trait,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
FIT_OK,114,-0.06329053188516502,0.0659333423646979,0.3393669633476793,-0.19406900384674636,0.0674879400764163,False,0.23947586695870426,0.23622601478456828,0.003249852174135981,316.31077801924005,314.79688202313116,1.5138959961088858,0.5106137580977818,1.2325765024595166,interaction_with_mean_soil_moisture__trait_psi50,trait_psi50,hydraulic_trait,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.6237137908386274,1.0,1.0,False
